user_id,age,last_month_salary,debt_ratio,using_lines_not_secured_personal_assets,total_loan,more_90_days_overdue,default_flag,age_risk,salary_risk,debt_ratio_risk,using_lines_risk,total_loan_risk,more_90_days_risk,risk_score,pagador_status
13098,60,6024,0.562157676,0.799681311,5,1,0,0,0,1,1,1,1,4,bom pagador
28060,60,5400,1443.0,0.294063798,5,0,0,0,0,0,0,1,0,1,bom pagador
23516,60,4282,0.006537474,0.008516798,5,0,0,0,1,0,0,1,0,2,bom pagador
18575,60,12583,0.351557533,0.000307677,5,0,0,0,0,0,0,1,0,1,bom pagador
19737,60,9256,0.137193475,0.979120835,5,0,0,0,0,0,1,1,0,2,bom pagador
33202,60,8500,0.204211269,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
23522,60,7166,0.047579182,0.021554358,5,0,0,0,0,0,0,1,0,1,bom pagador
18848,60,7624,0.454688525,0.031117511,5,0,0,0,0,0,0,1,0,1,bom pagador
1475,60,6882,0.310765655,0.050143059,5,0,0,0,0,0,0,1,0,1,bom pagador
15496,60,8311,0.004932628,0.034949126,5,0,0,0,0,0,0,1,0,1,bom pagador
23661,60,11333,0.177166049,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
34379,60,5400,624.0,0.023316667,5,0,0,0,0,0,0,1,0,1,bom pagador
27318,61,5415,0.134601182,0.001040556,5,0,0,0,0,0,0,1,0,1,bom pagador
35555,61,5400,1267.0,0.035082749,5,0,0,0,0,0,0,1,0,1,bom pagador
7735,61,5400,1433.0,0.000749938,5,0,0,0,0,0,0,1,0,1,bom pagador
34827,61,5400,2165.0,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
11270,61,5400,1467.0,0.926952813,5,0,0,0,0,0,1,1,0,2,bom pagador
206,61,5400,965.0,0.008934588,5,0,0,0,0,0,0,1,0,1,bom pagador
22712,61,4000,0.301424644,0.043755826,5,0,0,0,1,0,0,1,0,2,bom pagador
16945,61,8987,0.16599911,0.106100332,5,1,0,0,0,0,0,1,1,2,bom pagador
18214,61,8560,0.14028735,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
29856,61,2550,0.012152097,0.030166755,5,0,0,0,1,0,0,1,0,2,bom pagador
30921,61,5400,1676.0,0.004709576,5,0,0,0,0,0,0,1,0,1,bom pagador
25750,61,10000,0.01729827,0.109713288,5,0,0,0,0,0,0,1,0,1,bom pagador
18025,61,5400,1709.0,0.043491239,5,0,0,0,0,0,0,1,0,1,bom pagador
20375,61,5400,710.0,0.167713817,5,0,0,0,0,0,0,1,0,1,bom pagador
16000,61,6470,0.020862309,0.059551258,5,0,0,0,0,0,0,1,0,1,bom pagador
3418,61,1020,0.010773751,0.020160206,5,0,0,0,1,0,0,1,0,2,bom pagador
20135,61,20333,0.008557096,0.194160195,5,0,0,0,0,0,0,1,0,1,bom pagador
4921,61,7829,0.195146871,0.536828964,5,0,0,0,0,0,0,1,0,1,bom pagador
16915,61,5400,33.0,0.023477775,5,0,0,0,0,0,0,1,0,1,bom pagador
19072,61,4030,0.363433391,0.400845203,5,0,0,0,1,0,0,1,0,2,bom pagador
27772,61,5400,3475.0,0.119244038,5,0,0,0,0,0,0,1,0,1,bom pagador
11146,61,5666,0.244397388,0.525056449,5,1,0,0,0,0,0,1,1,2,bom pagador
26534,61,7400,0.203621132,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
30795,61,5400,459.0,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
35512,61,5400,3615.0,0.008681424,5,0,0,0,0,0,0,1,0,1,bom pagador
2330,61,5400,1268.0,0.418269755,5,0,0,0,0,0,0,1,0,1,bom pagador
3714,61,13000,0.204676563,0.356464354,5,0,0,0,0,0,0,1,0,1,bom pagador
9698,61,10310,0.001260789,0.011950896,5,0,0,0,0,0,0,1,0,1,bom pagador
24446,61,3500,0.377320765,1.274542429,5,0,0,0,1,0,1,1,0,3,bom pagador
29734,61,5400,15.0,0.030292336,5,0,0,0,0,0,0,1,0,1,bom pagador
12900,61,5577,0.091968447,0.008349791,5,0,0,0,0,0,0,1,0,1,bom pagador
25874,61,3900,0.36067675,0.0,5,0,0,0,1,0,0,1,0,2,bom pagador
29613,61,4290,0.199021207,0.023227819,5,0,0,0,1,0,0,1,0,2,bom pagador
11553,61,5400,1913.0,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
24731,61,5400,2257.0,0.210028726,5,0,0,0,0,0,0,1,0,1,bom pagador
6146,61,5400,508.0,0.062964727,5,0,0,0,0,0,0,1,0,1,bom pagador
24358,61,7204,0.000832755,0.004090835,5,0,0,0,0,0,0,1,0,1,bom pagador
16754,61,3375,0.09686019,0.100076917,5,0,0,0,1,0,0,1,0,2,bom pagador
6496,61,3116,0.222970805,0.001525924,5,0,0,0,1,0,0,1,0,2,bom pagador
34532,61,5400,2.0,0.003396098,5,0,0,0,0,1,0,1,0,2,bom pagador
14957,61,3850,0.481693067,0.97471332,5,0,0,0,1,1,1,1,0,4,bom pagador
4924,61,0,1916.0,0.9999999,5,0,0,0,1,0,1,1,0,3,bom pagador
3757,61,3200,0.012808497,0.0699965,5,0,0,0,1,0,0,1,0,2,bom pagador
4229,61,5000,0.311537692,0.301782814,5,0,0,0,1,0,0,1,0,2,bom pagador
23793,61,20166,0.254524719,0.167395815,5,0,0,0,0,0,0,1,0,1,bom pagador
12640,61,7000,0.121411227,0.051715462,5,0,0,0,0,0,0,1,0,1,bom pagador
1290,61,7500,0.007598987,0.048943494,5,0,0,0,0,0,0,1,0,1,bom pagador
30098,61,8333,0.022678186,0.214941866,5,0,0,0,0,0,0,1,0,1,bom pagador
35021,61,5400,1679.0,0.027866202,5,0,0,0,0,0,0,1,0,1,bom pagador
33359,61,9086,0.392978981,0.766233766,5,0,0,0,0,0,1,1,0,2,bom pagador
31875,61,5400,939.0,0.027691775,5,0,0,0,0,0,0,1,0,1,bom pagador
21454,61,1638,0.306894448,0.119990401,5,0,0,0,1,0,0,1,0,2,bom pagador
30331,61,7250,0.286305337,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
7941,61,6400,0.359631308,0.022152142,5,0,0,0,0,0,0,1,0,1,bom pagador
22219,61,5400,2393.0,0.075769283,5,0,0,0,0,0,0,1,0,1,bom pagador
12145,61,5400,417.0,0.105135347,5,0,0,0,0,0,0,1,0,1,bom pagador
26884,61,5833,0.005999314,0.021936277,5,0,0,0,0,0,0,1,0,1,bom pagador
20537,61,5400,1351.0,0.058096144,5,0,0,0,0,0,0,1,0,1,bom pagador
16164,61,5400,1159.0,0.056383347,5,0,0,0,0,0,0,1,0,1,bom pagador
9692,62,5400,60.0,0.063310522,5,0,0,0,0,0,0,1,0,1,bom pagador
27135,62,5400,1632.0,0.003566937,5,0,0,0,1,0,0,1,0,2,bom pagador
22799,62,5400,1708.0,0.121187158,5,0,0,0,0,0,0,1,0,1,bom pagador
12444,62,7708,0.085614217,0.36347149,5,0,0,0,0,0,0,1,0,1,bom pagador
11839,62,3100,0.528539181,0.02159964,5,0,0,0,1,1,0,1,0,3,bom pagador
20813,62,2000,1.036481759,0.324849832,5,0,0,0,1,1,0,1,0,3,bom pagador
28160,62,0,1518.0,0.106906747,5,0,0,0,1,0,0,1,0,2,bom pagador
8649,62,7241,0.038387186,0.016423041,5,0,0,0,0,0,0,1,0,1,bom pagador
5497,62,5400,226.0,0.021139837,5,2,0,0,0,0,0,1,0,1,bom pagador
7273,62,5400,137.0,0.026517023,5,0,0,0,1,0,0,1,0,2,bom pagador
5076,62,5400,666.0,0.05092404,5,0,0,0,0,0,0,1,0,1,bom pagador
11329,62,5400,1207.0,0.156056263,5,0,0,0,0,0,0,1,0,1,bom pagador
28269,62,5400,112.0,0.054572293,5,0,0,0,1,0,0,1,0,2,bom pagador
964,62,5916,0.098191651,0.041323967,5,0,0,0,0,0,0,1,0,1,bom pagador
17357,62,5477,0.301204819,0.141559916,5,0,0,0,0,0,0,1,0,1,bom pagador
15101,62,5400,2034.0,0.493483551,5,0,0,0,0,0,0,1,0,1,bom pagador
3897,62,5400,50.0,0.01377426,5,0,0,0,0,0,0,1,0,1,bom pagador
10029,62,5166,0.157344687,0.049396787,5,0,0,0,1,0,0,1,0,2,bom pagador
8682,62,6833,0.350453614,0.9999999,5,0,0,0,0,0,1,1,0,2,bom pagador
14101,62,3000,0.015661446,0.022430244,5,0,0,0,1,0,0,1,0,2,bom pagador
20558,62,2422,0.009492365,0.040943644,5,0,0,0,1,0,0,1,0,2,bom pagador
23410,62,8200,0.328374588,0.118833883,5,0,0,0,0,0,0,1,0,1,bom pagador
35754,62,9533,0.170023075,0.037999441,5,0,0,0,0,0,0,1,0,1,bom pagador
35307,62,1147,0.486933798,0.453439345,5,0,0,0,1,1,0,1,0,3,bom pagador
32060,62,9479,0.072151899,0.069298661,5,0,0,0,0,0,0,1,0,1,bom pagador
3059,62,12744,0.275951353,0.104782259,5,0,0,0,0,0,0,1,0,1,bom pagador
15373,62,1,4.5,0.010149912,5,0,0,0,1,1,0,1,0,3,bom pagador
35844,62,3900,0.004614201,0.011610896,5,0,0,0,1,0,0,1,0,2,bom pagador
27013,62,5400,500.0,0.032057202,5,0,0,0,0,0,0,1,0,1,bom pagador
3349,62,2800,0.09675116,0.305417525,5,0,0,0,1,0,0,1,0,2,bom pagador
522,62,4800,0.168923141,0.450167088,5,0,0,0,1,0,0,1,0,2,bom pagador
29974,62,9000,0.32251972,0.073892611,5,0,0,0,0,0,0,1,0,1,bom pagador
13556,62,5400,0.0,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
32720,62,5400,3451.0,0.094483015,5,0,0,0,0,0,0,1,0,1,bom pagador
34123,62,5400,398.0,0.269180603,5,0,0,0,0,0,0,1,0,1,bom pagador
30678,62,4533,0.106528452,0.006939184,5,0,0,0,1,0,0,1,0,2,bom pagador
9084,62,5400,1823.0,0.9999999,5,2,0,0,0,0,1,1,0,2,bom pagador
19944,62,2698,0.560577992,0.0,5,0,0,0,1,1,0,1,0,3,bom pagador
30030,62,4039,0.569554455,0.517687792,5,0,0,0,1,1,0,1,0,3,bom pagador
9447,62,5400,1514.0,0.027954399,5,0,0,0,0,0,0,1,0,1,bom pagador
5646,62,12400,0.292718329,0.083560824,5,0,0,0,0,0,0,1,0,1,bom pagador
13962,62,4761,0.368122638,0.2790491,5,0,0,0,1,0,0,1,0,2,bom pagador
20499,62,11479,0.236585366,0.05841747,5,0,0,0,0,0,0,1,0,1,bom pagador
15519,62,4000,0.008497876,0.010509922,5,0,0,0,1,0,0,1,0,2,bom pagador
8319,62,5000,0.00879824,0.02388851,5,0,0,0,1,0,0,1,0,2,bom pagador
31860,63,5400,40.0,0.021454776,5,0,0,0,0,0,0,1,0,1,bom pagador
14594,63,4166,0.432925366,0.573680877,5,0,0,0,1,0,0,1,0,2,bom pagador
29955,63,4800,0.614247032,0.9999999,5,3,1,0,1,1,1,1,0,4,bom pagador
298,63,5400,5057.0,0.056897079,5,0,0,0,0,0,0,1,0,1,bom pagador
24850,63,8000,0.441819773,0.07839776,5,0,0,0,0,0,0,1,0,1,bom pagador
13095,63,2497,0.15692554,0.002324459,5,0,0,0,1,0,0,1,0,2,bom pagador
1183,63,5400,1.0,0.002590539,5,0,0,0,0,1,0,1,0,2,bom pagador
22980,63,5400,343.0,0.057884608,5,0,0,0,0,0,0,1,0,1,bom pagador
21207,63,2500,0.130347861,0.038464489,5,0,0,0,1,0,0,1,0,2,bom pagador
10834,63,5400,517.0,0.977898983,5,0,0,0,0,0,1,1,0,2,bom pagador
16171,63,8539,0.117798595,0.398699713,5,0,0,0,0,0,0,1,0,1,bom pagador
10479,63,4600,0.129971745,0.020153071,5,0,0,0,1,0,0,1,0,2,bom pagador
33590,63,3500,0.000285633,0.002262341,5,0,0,0,1,0,0,1,0,2,bom pagador
17344,63,7050,0.20933201,0.232102515,5,0,0,0,0,0,0,1,0,1,bom pagador
11739,63,6000,0.005832361,0.017505823,5,0,0,0,0,0,0,1,0,1,bom pagador
16631,63,5386,0.007054019,0.04647976,5,0,0,0,1,0,0,1,0,2,bom pagador
29699,63,5000,0.278944211,0.048498788,5,0,0,0,1,0,0,1,0,2,bom pagador
33758,63,1119,0.141964286,0.168311213,5,0,0,0,1,0,0,1,0,2,bom pagador
13985,63,5400,1753.0,0.090020654,5,0,0,0,0,0,0,1,0,1,bom pagador
21034,63,12000,0.060994917,0.349865013,5,0,0,0,0,0,0,1,0,1,bom pagador
34093,63,3840,0.144233273,0.0,5,0,0,0,1,0,0,1,0,2,bom pagador
3259,63,4299,0.477209302,0.9999999,5,0,0,0,1,1,1,1,0,4,bom pagador
7513,63,6500,0.360252269,0.9999999,5,0,0,0,0,0,1,1,0,2,bom pagador
6240,63,5400,857.0,0.377672261,5,0,0,0,0,0,0,1,0,1,bom pagador
17204,63,18000,0.178656741,0.227023424,5,0,0,0,0,0,0,1,0,1,bom pagador
31945,63,6666,0.146092695,0.141192513,5,0,0,0,0,0,0,1,0,1,bom pagador
35737,63,530,0.0,0.0,5,0,0,0,1,0,0,1,0,2,bom pagador
6250,63,5400,1655.0,0.031586282,5,0,0,0,0,0,0,1,0,1,bom pagador
9729,63,7335,0.145856052,0.050658076,5,0,0,0,0,0,0,1,0,1,bom pagador
20116,63,5400,36.0,0.031631305,5,0,0,0,0,0,0,1,0,1,bom pagador
2176,63,7083,0.005364201,0.080369977,5,0,0,0,0,0,0,1,0,1,bom pagador
29129,63,12714,0.197640582,0.595660108,5,0,0,0,0,0,0,1,0,1,bom pagador
187,63,5400,533.0,0.012595209,5,0,0,0,0,0,0,1,0,1,bom pagador
16481,63,5783,0.229080221,0.00836313,5,0,0,0,0,0,0,1,0,1,bom pagador
12564,63,13148,0.307475854,0.08512798,5,0,0,0,0,0,0,1,0,1,bom pagador
9816,63,4583,0.22513089,0.08959552,5,0,0,0,1,0,0,1,0,2,bom pagador
30021,63,5400,37.0,0.0154786,5,0,0,0,0,0,0,1,0,1,bom pagador
1688,63,6824,0.103736264,0.586110347,5,0,0,0,0,0,0,1,0,1,bom pagador
106,63,5400,14.0,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
29530,63,5400,3369.0,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
9617,63,2750,0.367139222,0.614372339,5,0,0,0,1,0,0,1,0,2,bom pagador
31456,63,10491,0.124761723,0.044299262,5,0,0,0,0,0,0,1,0,1,bom pagador
25080,63,5400,2540.0,0.042842297,5,0,0,0,0,0,0,1,0,1,bom pagador
25375,63,1000,1.052947053,0.080725805,5,0,0,0,1,1,0,1,0,3,bom pagador
7364,63,5291,0.233371126,0.087274528,5,0,0,0,1,0,0,1,0,2,bom pagador
32283,63,13000,0.128682409,0.042088265,5,0,0,0,0,0,0,1,0,1,bom pagador
20413,63,8239,0.304975728,0.438070184,5,0,0,0,0,0,0,1,0,1,bom pagador
5485,63,3000,0.766077974,0.9999999,5,0,0,0,1,1,1,1,0,4,bom pagador
20046,63,8400,0.168908463,0.054984795,5,0,0,0,0,0,0,1,0,1,bom pagador
1474,63,2500,0.013194722,0.023151047,5,0,0,0,1,0,0,1,0,2,bom pagador
27054,63,3333,0.140071986,0.245098193,5,0,0,0,1,0,0,1,0,2,bom pagador
27137,63,5400,0.0,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
18694,63,2500,0.43702519,0.01899017,5,0,0,0,1,0,0,1,0,2,bom pagador
6077,63,5400,1961.0,0.207869803,5,0,0,0,0,0,0,1,0,1,bom pagador
24753,63,5400,259.0,0.091053209,5,0,0,0,0,0,0,1,0,1,bom pagador
16647,63,5400,808.0,0.008250287,5,0,0,0,0,0,0,1,0,1,bom pagador
22525,63,5400,365.0,0.096124957,5,0,0,0,0,0,0,1,0,1,bom pagador
25243,63,11392,0.066356535,0.001481454,5,0,0,0,0,0,0,1,0,1,bom pagador
7178,63,7500,0.494334089,0.845774615,5,0,0,0,0,1,1,1,0,3,bom pagador
11317,63,2042,0.64659814,0.009998649,5,0,0,0,1,1,0,1,0,3,bom pagador
35899,63,5400,1913.0,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
32190,63,3900,0.471161241,0.576304339,5,0,0,0,1,0,0,1,0,2,bom pagador
32040,63,5400,64.0,0.011804091,5,0,0,0,0,0,0,1,0,1,bom pagador
26208,63,3118,0.050016031,0.225053816,5,0,0,0,1,0,0,1,0,2,bom pagador
33998,64,9600,0.247682533,0.582794334,5,0,0,0,0,0,0,1,0,1,bom pagador
24069,64,7862,0.003306626,0.02828941,5,0,0,0,0,0,0,1,0,1,bom pagador
459,64,3250,0.445093817,0.385961404,5,0,0,0,1,0,0,1,0,2,bom pagador
23091,64,8229,0.363547995,0.048603115,5,0,0,0,0,0,0,1,0,1,bom pagador
6023,64,5400,2066.0,0.011681287,5,0,0,0,0,0,0,1,0,1,bom pagador
4105,64,5400,1182.0,0.023241561,5,0,0,0,0,0,0,1,0,1,bom pagador
5861,64,4501,0.007330076,0.027014553,5,0,0,0,1,0,0,1,0,2,bom pagador
30916,64,5400,2406.0,0.162277076,5,0,0,0,0,0,0,1,0,1,bom pagador
9393,64,5400,1591.0,0.929024906,5,0,0,0,0,0,1,1,0,2,bom pagador
1695,64,10083,0.002578342,0.017339653,5,0,0,0,0,0,0,1,0,1,bom pagador
24678,64,2200,0.462971377,0.570147662,5,0,0,0,1,0,0,1,0,2,bom pagador
33035,64,4016,0.016430172,0.045552345,5,0,0,0,1,0,0,1,0,2,bom pagador
3603,64,3167,0.395833333,8.33e-05,5,0,0,0,1,0,0,1,0,2,bom pagador
9224,64,5400,1469.0,0.04999875,5,0,0,0,0,0,0,1,0,1,bom pagador
34579,64,4000,0.320419895,0.016207658,5,0,0,0,1,0,0,1,0,2,bom pagador
3257,64,5400,493.0,0.074166846,5,2,0,0,0,0,0,1,0,1,bom pagador
11731,64,5787,0.289737388,0.687520833,5,0,0,0,0,0,1,1,0,2,bom pagador
304,64,3139,0.348089172,0.931213757,5,0,0,0,1,0,1,1,0,3,bom pagador
18891,64,3000,0.010663112,0.034186432,5,0,0,0,1,0,0,1,0,2,bom pagador
23429,64,2950,0.248390376,0.9999999,5,0,0,0,1,0,1,1,0,3,bom pagador
19811,64,5400,2675.0,0.002239821,5,0,0,0,0,0,0,1,0,1,bom pagador
26173,64,5400,53.0,0.030705977,5,0,0,0,0,0,0,1,0,1,bom pagador
29593,64,17666,0.001415068,0.015719022,5,0,0,0,0,0,0,1,0,1,bom pagador
22645,64,4195,0.23379409,0.360211586,5,1,0,0,1,0,0,1,1,3,bom pagador
13867,64,4600,1.129971745,0.007153296,5,0,0,0,1,1,0,1,0,3,bom pagador
26993,64,11333,0.469031233,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
20404,64,5400,24.0,0.021714467,5,0,0,0,0,0,0,1,0,1,bom pagador
1501,64,2500,0.037584966,0.048502338,5,0,0,0,1,0,0,1,0,2,bom pagador
26192,64,2991,0.439171123,0.0,5,0,0,0,1,0,0,1,0,2,bom pagador
32159,64,13905,0.26614411,0.054529477,5,0,0,0,0,0,0,1,0,1,bom pagador
8593,64,5400,2369.0,0.097560976,5,0,0,0,0,0,0,1,0,1,bom pagador
17342,64,10000,0.176182382,0.008541518,5,0,0,0,0,0,0,1,0,1,bom pagador
12885,64,6348,0.15230745,0.056865908,5,0,0,0,0,0,0,1,0,1,bom pagador
28737,64,6087,0.377135348,0.207519499,5,0,0,0,0,0,0,1,0,1,bom pagador
12360,64,9325,0.249195797,0.012975792,5,0,0,0,0,0,0,1,0,1,bom pagador
18612,64,3800,0.304656669,0.901219756,5,2,0,0,1,0,1,1,0,3,bom pagador
23591,64,5400,31.0,0.032592731,5,0,0,0,0,0,0,1,0,1,bom pagador
3909,64,24000,0.025290613,0.175660811,5,0,0,0,0,0,0,1,0,1,bom pagador
10810,64,9000,0.010332185,0.044618063,5,0,0,0,0,0,0,1,0,1,bom pagador
5601,64,5400,1307.0,0.074096295,5,0,0,0,0,0,0,1,0,1,bom pagador
14366,64,3635,0.471122112,0.9999999,5,0,0,0,1,0,1,1,0,3,bom pagador
15781,64,0,12.0,0.017844803,5,0,0,0,1,0,0,1,0,2,bom pagador
30156,64,3000,0.188603799,0.0,5,0,0,0,1,0,0,1,0,2,bom pagador
9567,64,2420,0.299876084,0.489002,5,0,0,0,1,0,0,1,0,2,bom pagador
25079,64,6300,0.14537375,0.049288271,5,0,0,0,0,0,0,1,0,1,bom pagador
24765,64,5400,2.0,0.001573866,5,0,0,0,0,1,0,1,0,2,bom pagador
6930,64,0,223.0,0.18679533,5,0,0,0,1,0,0,1,0,2,bom pagador
32759,64,5400,46.0,0.012515968,5,0,0,0,0,0,0,1,0,1,bom pagador
15607,64,6000,0.046492251,0.063055341,5,0,0,0,0,0,0,1,0,1,bom pagador
33991,64,10499,0.320285714,0.92857568,5,0,0,0,0,0,1,1,0,2,bom pagador
22294,64,10083,0.042740976,0.330567113,5,0,0,0,0,0,0,1,0,1,bom pagador
973,64,8000,0.237470316,0.08964696,5,0,0,0,0,0,0,1,0,1,bom pagador
21076,64,2312,0.157803718,0.9999999,5,0,0,0,1,0,1,1,0,3,bom pagador
6188,64,7000,0.394800743,0.080657705,5,0,0,0,0,0,0,1,0,1,bom pagador
14698,64,14332,0.094955697,0.036235705,5,0,0,0,0,0,0,1,0,1,bom pagador
12939,64,4977,0.457814383,0.295315551,5,0,0,0,1,0,0,1,0,2,bom pagador
7998,64,6442,0.234362874,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
22046,64,5400,42.0,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
11358,64,2632,0.461830611,0.172515282,5,0,0,0,1,0,0,1,0,2,bom pagador
8661,64,5400,22.0,0.038313773,5,0,0,0,0,0,0,1,0,1,bom pagador
8241,64,5920,0.250633339,0.9999999,5,0,0,0,0,0,1,1,0,2,bom pagador
13733,64,11750,0.0,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
2770,64,4500,0.15196623,0.008599785,5,0,0,0,1,0,0,1,0,2,bom pagador
30406,64,2667,0.33095952,0.908877131,5,0,0,0,1,0,1,1,0,3,bom pagador
3893,64,5400,2499.0,0.081679506,5,0,0,0,0,0,0,1,0,1,bom pagador
15537,64,617,0.176375405,0.00129987,5,0,0,0,1,0,0,1,0,2,bom pagador
10990,64,10000,0.266273373,0.49988585,5,0,0,0,0,0,0,1,0,1,bom pagador
5276,65,6250,0.423292273,0.122675093,5,0,0,0,0,0,0,1,0,1,bom pagador
17265,65,1600,0.259212992,0.015833053,5,0,0,0,1,0,0,1,0,2,bom pagador
11489,65,5906,0.371762316,0.410341602,5,0,0,0,0,0,0,1,0,1,bom pagador
28988,65,4297,0.223359702,0.087471417,5,0,0,0,1,0,0,1,0,2,bom pagador
7492,65,0,723.0,1.159854678,5,2,1,0,1,0,1,1,0,3,bom pagador
17351,65,2300,0.001738375,0.006666349,5,0,0,0,1,0,0,1,0,2,bom pagador
27058,65,4346,0.109270761,0.0888297,5,0,0,0,1,0,0,1,0,2,bom pagador
593,65,5400,968.0,0.006833191,5,0,0,0,0,0,0,1,0,1,bom pagador
18910,65,3300,0.364132081,0.268252773,5,0,0,0,1,0,0,1,0,2,bom pagador
31440,65,7598,0.03487301,0.181486092,5,0,0,0,0,0,0,1,0,1,bom pagador
20362,65,5400,1336.0,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
14966,65,1500,0.830113258,0.029867966,5,0,0,0,1,1,0,1,0,3,bom pagador
24705,65,3000,0.008330556,0.020226813,5,0,0,0,1,0,0,1,0,2,bom pagador
17958,65,11750,0.002297677,0.021128545,5,0,0,0,0,0,0,1,0,1,bom pagador
5915,65,5400,107.0,0.047878396,5,0,0,0,0,0,0,1,0,1,bom pagador
35720,65,14300,0.200265716,0.006243075,5,0,0,0,0,0,0,1,0,1,bom pagador
1977,65,4600,0.133014562,0.092494622,5,0,0,0,1,0,0,1,0,2,bom pagador
35847,65,8000,0.14848144,0.068417014,5,0,0,0,0,0,0,1,0,1,bom pagador
34191,65,3841,0.527329516,0.0,5,0,0,0,1,1,0,1,0,3,bom pagador
35774,65,4166,0.105351572,0.176888921,5,0,0,0,1,0,0,1,0,2,bom pagador
10303,65,6125,0.017466536,0.070486905,5,0,0,0,0,0,0,1,0,1,bom pagador
13196,65,5400,1358.0,0.013481357,5,0,0,0,0,0,0,1,0,1,bom pagador
24241,65,2442,0.254604994,0.018431397,5,0,0,0,1,0,0,1,0,2,bom pagador
15548,65,1,1277.5,0.9999999,5,0,0,0,1,0,1,1,0,3,bom pagador
27876,65,5400,95.0,0.203918433,5,0,0,0,0,0,0,1,0,1,bom pagador
7436,65,7816,0.406549827,0.044038304,5,0,0,0,0,0,0,1,0,1,bom pagador
29219,65,3400,0.010291091,0.007459258,5,0,0,0,1,0,0,1,0,2,bom pagador
11557,65,2600,0.481353326,0.738736619,5,0,0,0,1,1,1,1,0,4,bom pagador
35390,65,5400,78.0,0.095796168,5,0,0,0,0,0,0,1,0,1,bom pagador
24235,65,6364,0.658758837,0.394231188,5,0,0,0,0,1,0,1,0,2,bom pagador
22101,65,5400,445.0,0.02469753,5,1,0,0,0,0,0,1,1,2,bom pagador
26214,65,7000,0.503213827,0.7074917,5,0,0,0,0,1,1,1,0,3,bom pagador
25961,65,5161,0.310538551,0.231024299,5,0,0,0,1,0,0,1,0,2,bom pagador
24784,65,1200,1.381348876,0.060780713,5,0,0,0,1,1,0,1,0,3,bom pagador
2398,65,5833,0.209804594,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
1420,65,809,1.998765432,0.003811177,5,0,0,0,1,1,0,1,0,3,bom pagador
21,65,5000,0.00939812,0.03195895,5,0,0,0,1,0,0,1,0,2,bom pagador
13998,65,11095,0.377253064,0.539401317,5,0,0,0,0,0,0,1,0,1,bom pagador
16577,65,10200,0.109008921,0.121582014,5,0,0,0,0,0,0,1,0,1,bom pagador
26618,65,1400,0.063526053,0.228923271,5,0,0,0,1,0,0,1,0,2,bom pagador
6632,66,5400,2159.0,0.08036496,5,0,0,0,0,0,0,1,0,1,bom pagador
23443,66,6000,0.204632561,0.132224501,5,0,0,0,0,0,0,1,0,1,bom pagador
21130,66,3650,0.453848261,0.037240646,5,0,0,0,1,0,0,1,0,2,bom pagador
1061,66,9967,0.284008828,0.33240751,5,0,0,0,0,0,0,1,0,1,bom pagador
21848,66,3750,0.111970141,0.004049798,5,0,0,0,1,0,0,1,0,2,bom pagador
9550,66,5400,26.0,0.013299953,5,0,0,0,0,0,0,1,0,1,bom pagador
20129,66,5400,88.0,0.043927918,5,0,0,0,0,0,0,1,0,1,bom pagador
8880,66,8333,0.019558435,0.081682836,5,0,0,0,0,0,0,1,0,1,bom pagador
5888,66,0,246.0,0.154510215,5,0,0,0,1,0,0,1,0,2,bom pagador
7531,66,5400,4326.0,0.0,5,0,0,0,0,0,0,1,0,1,bom pagador
27673,66,2200,0.246251704,0.587386615,5,0,0,0,1,0,0,1,0,2,bom pagador
33599,66,4600,0.015431428,0.032931056,5,0,0,0,1,0,0,1,0,2,bom pagador
4910,66,5400,10.0,0.015544748,5,0,0,0,0,0,0,1,0,1,bom pagador
35747,66,8358,0.248594329,0.045975555,5,0,0,0,0,0,0,1,0,1,bom pagador
257,66,3710,0.722177311,0.0,5,0,0,0,1,1,0,1,0,3,bom pagador
29674,66,11260,0.213924163,0.013299557,5,0,0,0,0,0,0,1,0,1,bom pagador
29459,66,4584,5.639694656,0.170232107,5,0,0,0,1,0,0,1,0,2,bom pagador
11274,66,5400,1283.0,0.038303387,5,0,0,0,0,0,0,1,0,1,bom pagador
4892,66,5400,75.0,0.087794664,5,0,0,0,0,0,0,1,0,1,bom pagador
14297,66,5356,0.589882397,0.40582767,5,0,0,0,1,1,0,1,0,3,bom pagador
