user_id,age,last_month_salary,debt_ratio,using_lines_not_secured_personal_assets,total_loan,more_90_days_overdue,default_flag,age_risk,salary_risk,debt_ratio_risk,using_lines_risk,total_loan_risk,more_90_days_risk,risk_score,user_risk_category
3257,64,5400,493.0,0.074166846,5,2,0,0,0,0,0,1,0,1,3257 - Menor Risco de Inadimplência
11731,64,5787,0.289737388,0.687520833,5,0,0,0,0,0,1,1,0,2,11731 - Risco Moderado a Baixo de Inadimplência
304,64,3139,0.348089172,0.931213757,5,0,0,0,1,0,1,1,0,3,304 - Risco Moderado a Baixo de Inadimplência
18891,64,3000,0.010663112,0.034186432,5,0,0,0,1,0,0,1,0,2,18891 - Risco Moderado a Baixo de Inadimplência
23429,64,2950,0.248390376,0.9999999,5,0,0,0,1,0,1,1,0,3,23429 - Risco Moderado a Baixo de Inadimplência
19811,64,5400,2675.0,0.002239821,5,0,0,0,0,0,0,1,0,1,19811 - Menor Risco de Inadimplência
26173,64,5400,53.0,0.030705977,5,0,0,0,0,0,0,1,0,1,26173 - Menor Risco de Inadimplência
29593,64,17666,0.001415068,0.015719022,5,0,0,0,0,0,0,1,0,1,29593 - Menor Risco de Inadimplência
22645,64,4195,0.23379409,0.360211586,5,1,0,0,1,0,0,1,1,3,22645 - Risco Moderado a Baixo de Inadimplência
13867,64,4600,1.129971745,0.007153296,5,0,0,0,1,1,0,1,0,3,13867 - Risco Moderado a Baixo de Inadimplência
26993,64,11333,0.469031233,0.0,5,0,0,0,0,0,0,1,0,1,26993 - Menor Risco de Inadimplência
20404,64,5400,24.0,0.021714467,5,0,0,0,0,0,0,1,0,1,20404 - Menor Risco de Inadimplência
1501,64,2500,0.037584966,0.048502338,5,0,0,0,1,0,0,1,0,2,1501 - Risco Moderado a Baixo de Inadimplência
26192,64,2991,0.439171123,0.0,5,0,0,0,1,0,0,1,0,2,26192 - Risco Moderado a Baixo de Inadimplência
32159,64,13905,0.26614411,0.054529477,5,0,0,0,0,0,0,1,0,1,32159 - Menor Risco de Inadimplência
8593,64,5400,2369.0,0.097560976,5,0,0,0,0,0,0,1,0,1,8593 - Menor Risco de Inadimplência
17342,64,10000,0.176182382,0.008541518,5,0,0,0,0,0,0,1,0,1,17342 - Menor Risco de Inadimplência
12885,64,6348,0.15230745,0.056865908,5,0,0,0,0,0,0,1,0,1,12885 - Menor Risco de Inadimplência
28737,64,6087,0.377135348,0.207519499,5,0,0,0,0,0,0,1,0,1,28737 - Menor Risco de Inadimplência
12360,64,9325,0.249195797,0.012975792,5,0,0,0,0,0,0,1,0,1,12360 - Menor Risco de Inadimplência
18612,64,3800,0.304656669,0.901219756,5,2,0,0,1,0,1,1,0,3,18612 - Risco Moderado a Baixo de Inadimplência
23591,64,5400,31.0,0.032592731,5,0,0,0,0,0,0,1,0,1,23591 - Menor Risco de Inadimplência
3909,64,24000,0.025290613,0.175660811,5,0,0,0,0,0,0,1,0,1,3909 - Menor Risco de Inadimplência
10810,64,9000,0.010332185,0.044618063,5,0,0,0,0,0,0,1,0,1,10810 - Menor Risco de Inadimplência
5601,64,5400,1307.0,0.074096295,5,0,0,0,0,0,0,1,0,1,5601 - Menor Risco de Inadimplência
14366,64,3635,0.471122112,0.9999999,5,0,0,0,1,0,1,1,0,3,14366 - Risco Moderado a Baixo de Inadimplência
15781,64,0,12.0,0.017844803,5,0,0,0,1,0,0,1,0,2,15781 - Risco Moderado a Baixo de Inadimplência
30156,64,3000,0.188603799,0.0,5,0,0,0,1,0,0,1,0,2,30156 - Risco Moderado a Baixo de Inadimplência
9567,64,2420,0.299876084,0.489002,5,0,0,0,1,0,0,1,0,2,9567 - Risco Moderado a Baixo de Inadimplência
25079,64,6300,0.14537375,0.049288271,5,0,0,0,0,0,0,1,0,1,25079 - Menor Risco de Inadimplência
24765,64,5400,2.0,0.001573866,5,0,0,0,0,1,0,1,0,2,24765 - Risco Moderado a Baixo de Inadimplência
6930,64,0,223.0,0.18679533,5,0,0,0,1,0,0,1,0,2,6930 - Risco Moderado a Baixo de Inadimplência
32759,64,5400,46.0,0.012515968,5,0,0,0,0,0,0,1,0,1,32759 - Menor Risco de Inadimplência
15607,64,6000,0.046492251,0.063055341,5,0,0,0,0,0,0,1,0,1,15607 - Menor Risco de Inadimplência
33991,64,10499,0.320285714,0.92857568,5,0,0,0,0,0,1,1,0,2,33991 - Risco Moderado a Baixo de Inadimplência
22294,64,10083,0.042740976,0.330567113,5,0,0,0,0,0,0,1,0,1,22294 - Menor Risco de Inadimplência
973,64,8000,0.237470316,0.08964696,5,0,0,0,0,0,0,1,0,1,973 - Menor Risco de Inadimplência
21076,64,2312,0.157803718,0.9999999,5,0,0,0,1,0,1,1,0,3,21076 - Risco Moderado a Baixo de Inadimplência
6188,64,7000,0.394800743,0.080657705,5,0,0,0,0,0,0,1,0,1,6188 - Menor Risco de Inadimplência
14698,64,14332,0.094955697,0.036235705,5,0,0,0,0,0,0,1,0,1,14698 - Menor Risco de Inadimplência
12939,64,4977,0.457814383,0.295315551,5,0,0,0,1,0,0,1,0,2,12939 - Risco Moderado a Baixo de Inadimplência
7998,64,6442,0.234362874,0.0,5,0,0,0,0,0,0,1,0,1,7998 - Menor Risco de Inadimplência
22046,64,5400,42.0,0.0,5,0,0,0,0,0,0,1,0,1,22046 - Menor Risco de Inadimplência
11358,64,2632,0.461830611,0.172515282,5,0,0,0,1,0,0,1,0,2,11358 - Risco Moderado a Baixo de Inadimplência
8661,64,5400,22.0,0.038313773,5,0,0,0,0,0,0,1,0,1,8661 - Menor Risco de Inadimplência
8241,64,5920,0.250633339,0.9999999,5,0,0,0,0,0,1,1,0,2,8241 - Risco Moderado a Baixo de Inadimplência
13733,64,11750,0.0,0.0,5,0,0,0,0,0,0,1,0,1,13733 - Menor Risco de Inadimplência
2770,64,4500,0.15196623,0.008599785,5,0,0,0,1,0,0,1,0,2,2770 - Risco Moderado a Baixo de Inadimplência
30406,64,2667,0.33095952,0.908877131,5,0,0,0,1,0,1,1,0,3,30406 - Risco Moderado a Baixo de Inadimplência
3893,64,5400,2499.0,0.081679506,5,0,0,0,0,0,0,1,0,1,3893 - Menor Risco de Inadimplência
15537,64,617,0.176375405,0.00129987,5,0,0,0,1,0,0,1,0,2,15537 - Risco Moderado a Baixo de Inadimplência
10990,64,10000,0.266273373,0.49988585,5,0,0,0,0,0,0,1,0,1,10990 - Menor Risco de Inadimplência
5276,65,6250,0.423292273,0.122675093,5,0,0,0,0,0,0,1,0,1,5276 - Menor Risco de Inadimplência
17265,65,1600,0.259212992,0.015833053,5,0,0,0,1,0,0,1,0,2,17265 - Risco Moderado a Baixo de Inadimplência
11489,65,5906,0.371762316,0.410341602,5,0,0,0,0,0,0,1,0,1,11489 - Menor Risco de Inadimplência
28988,65,4297,0.223359702,0.087471417,5,0,0,0,1,0,0,1,0,2,28988 - Risco Moderado a Baixo de Inadimplência
7492,65,0,723.0,1.159854678,5,2,1,0,1,0,1,1,0,3,7492 - Risco Moderado a Baixo de Inadimplência
17351,65,2300,0.001738375,0.006666349,5,0,0,0,1,0,0,1,0,2,17351 - Risco Moderado a Baixo de Inadimplência
27058,65,4346,0.109270761,0.0888297,5,0,0,0,1,0,0,1,0,2,27058 - Risco Moderado a Baixo de Inadimplência
593,65,5400,968.0,0.006833191,5,0,0,0,0,0,0,1,0,1,593 - Menor Risco de Inadimplência
18910,65,3300,0.364132081,0.268252773,5,0,0,0,1,0,0,1,0,2,18910 - Risco Moderado a Baixo de Inadimplência
31440,65,7598,0.03487301,0.181486092,5,0,0,0,0,0,0,1,0,1,31440 - Menor Risco de Inadimplência
20362,65,5400,1336.0,0.0,5,0,0,0,0,0,0,1,0,1,20362 - Menor Risco de Inadimplência
14966,65,1500,0.830113258,0.029867966,5,0,0,0,1,1,0,1,0,3,14966 - Risco Moderado a Baixo de Inadimplência
24705,65,3000,0.008330556,0.020226813,5,0,0,0,1,0,0,1,0,2,24705 - Risco Moderado a Baixo de Inadimplência
17958,65,11750,0.002297677,0.021128545,5,0,0,0,0,0,0,1,0,1,17958 - Menor Risco de Inadimplência
5915,65,5400,107.0,0.047878396,5,0,0,0,0,0,0,1,0,1,5915 - Menor Risco de Inadimplência
35720,65,14300,0.200265716,0.006243075,5,0,0,0,0,0,0,1,0,1,35720 - Menor Risco de Inadimplência
1977,65,4600,0.133014562,0.092494622,5,0,0,0,1,0,0,1,0,2,1977 - Risco Moderado a Baixo de Inadimplência
35847,65,8000,0.14848144,0.068417014,5,0,0,0,0,0,0,1,0,1,35847 - Menor Risco de Inadimplência
34191,65,3841,0.527329516,0.0,5,0,0,0,1,1,0,1,0,3,34191 - Risco Moderado a Baixo de Inadimplência
35774,65,4166,0.105351572,0.176888921,5,0,0,0,1,0,0,1,0,2,35774 - Risco Moderado a Baixo de Inadimplência
10303,65,6125,0.017466536,0.070486905,5,0,0,0,0,0,0,1,0,1,10303 - Menor Risco de Inadimplência
13196,65,5400,1358.0,0.013481357,5,0,0,0,0,0,0,1,0,1,13196 - Menor Risco de Inadimplência
24241,65,2442,0.254604994,0.018431397,5,0,0,0,1,0,0,1,0,2,24241 - Risco Moderado a Baixo de Inadimplência
15548,65,1,1277.5,0.9999999,5,0,0,0,1,0,1,1,0,3,15548 - Risco Moderado a Baixo de Inadimplência
27876,65,5400,95.0,0.203918433,5,0,0,0,0,0,0,1,0,1,27876 - Menor Risco de Inadimplência
7436,65,7816,0.406549827,0.044038304,5,0,0,0,0,0,0,1,0,1,7436 - Menor Risco de Inadimplência
29219,65,3400,0.010291091,0.007459258,5,0,0,0,1,0,0,1,0,2,29219 - Risco Moderado a Baixo de Inadimplência
11557,65,2600,0.481353326,0.738736619,5,0,0,0,1,1,1,1,0,4,11557 - Maior Risco de Inadimplência
35390,65,5400,78.0,0.095796168,5,0,0,0,0,0,0,1,0,1,35390 - Menor Risco de Inadimplência
24235,65,6364,0.658758837,0.394231188,5,0,0,0,0,1,0,1,0,2,24235 - Risco Moderado a Baixo de Inadimplência
22101,65,5400,445.0,0.02469753,5,1,0,0,0,0,0,1,1,2,22101 - Risco Moderado a Baixo de Inadimplência
26214,65,7000,0.503213827,0.7074917,5,0,0,0,0,1,1,1,0,3,26214 - Risco Moderado a Baixo de Inadimplência
25961,65,5161,0.310538551,0.231024299,5,0,0,0,1,0,0,1,0,2,25961 - Risco Moderado a Baixo de Inadimplência
24784,65,1200,1.381348876,0.060780713,5,0,0,0,1,1,0,1,0,3,24784 - Risco Moderado a Baixo de Inadimplência
2398,65,5833,0.209804594,0.0,5,0,0,0,0,0,0,1,0,1,2398 - Menor Risco de Inadimplência
1420,65,809,1.998765432,0.003811177,5,0,0,0,1,1,0,1,0,3,1420 - Risco Moderado a Baixo de Inadimplência
21,65,5000,0.00939812,0.03195895,5,0,0,0,1,0,0,1,0,2,21 - Risco Moderado a Baixo de Inadimplência
13998,65,11095,0.377253064,0.539401317,5,0,0,0,0,0,0,1,0,1,13998 - Menor Risco de Inadimplência
16577,65,10200,0.109008921,0.121582014,5,0,0,0,0,0,0,1,0,1,16577 - Menor Risco de Inadimplência
26618,65,1400,0.063526053,0.228923271,5,0,0,0,1,0,0,1,0,2,26618 - Risco Moderado a Baixo de Inadimplência
6632,66,5400,2159.0,0.08036496,5,0,0,0,0,0,0,1,0,1,6632 - Menor Risco de Inadimplência
23443,66,6000,0.204632561,0.132224501,5,0,0,0,0,0,0,1,0,1,23443 - Menor Risco de Inadimplência
21130,66,3650,0.453848261,0.037240646,5,0,0,0,1,0,0,1,0,2,21130 - Risco Moderado a Baixo de Inadimplência
1061,66,9967,0.284008828,0.33240751,5,0,0,0,0,0,0,1,0,1,1061 - Menor Risco de Inadimplência
21848,66,3750,0.111970141,0.004049798,5,0,0,0,1,0,0,1,0,2,21848 - Risco Moderado a Baixo de Inadimplência
9550,66,5400,26.0,0.013299953,5,0,0,0,0,0,0,1,0,1,9550 - Menor Risco de Inadimplência
20129,66,5400,88.0,0.043927918,5,0,0,0,0,0,0,1,0,1,20129 - Menor Risco de Inadimplência
8880,66,8333,0.019558435,0.081682836,5,0,0,0,0,0,0,1,0,1,8880 - Menor Risco de Inadimplência
5888,66,0,246.0,0.154510215,5,0,0,0,1,0,0,1,0,2,5888 - Risco Moderado a Baixo de Inadimplência
7531,66,5400,4326.0,0.0,5,0,0,0,0,0,0,1,0,1,7531 - Menor Risco de Inadimplência
27673,66,2200,0.246251704,0.587386615,5,0,0,0,1,0,0,1,0,2,27673 - Risco Moderado a Baixo de Inadimplência
33599,66,4600,0.015431428,0.032931056,5,0,0,0,1,0,0,1,0,2,33599 - Risco Moderado a Baixo de Inadimplência
4910,66,5400,10.0,0.015544748,5,0,0,0,0,0,0,1,0,1,4910 - Menor Risco de Inadimplência
35747,66,8358,0.248594329,0.045975555,5,0,0,0,0,0,0,1,0,1,35747 - Menor Risco de Inadimplência
257,66,3710,0.722177311,0.0,5,0,0,0,1,1,0,1,0,3,257 - Risco Moderado a Baixo de Inadimplência
29674,66,11260,0.213924163,0.013299557,5,0,0,0,0,0,0,1,0,1,29674 - Menor Risco de Inadimplência
29459,66,4584,5.639694656,0.170232107,5,0,0,0,1,0,0,1,0,2,29459 - Risco Moderado a Baixo de Inadimplência
11274,66,5400,1283.0,0.038303387,5,0,0,0,0,0,0,1,0,1,11274 - Menor Risco de Inadimplência
4892,66,5400,75.0,0.087794664,5,0,0,0,0,0,0,1,0,1,4892 - Menor Risco de Inadimplência
14297,66,5356,0.589882397,0.40582767,5,0,0,0,1,1,0,1,0,3,14297 - Risco Moderado a Baixo de Inadimplência
1747,66,3600,0.002499306,0.006740491,5,0,0,0,1,0,0,1,0,2,1747 - Risco Moderado a Baixo de Inadimplência
10111,66,6827,0.378002343,0.443249508,5,0,0,0,0,0,0,1,0,1,10111 - Menor Risco de Inadimplência
4721,66,7969,0.005269762,0.000866416,5,0,0,0,0,0,0,1,0,1,4721 - Menor Risco de Inadimplência
13270,66,7882,0.065837879,0.00408288,5,0,0,0,0,0,0,1,0,1,13270 - Menor Risco de Inadimplência
1837,66,1690,0.010644589,0.029335042,5,0,0,0,1,0,0,1,0,2,1837 - Risco Moderado a Baixo de Inadimplência
20443,66,2423,0.407590759,0.326193355,5,0,0,0,1,0,0,1,0,2,20443 - Risco Moderado a Baixo de Inadimplência
31727,66,4019,0.85,0.011869436,5,3,0,0,1,1,0,1,0,3,31727 - Risco Moderado a Baixo de Inadimplência
21811,66,1326,0.523737754,0.628437349,5,2,1,0,1,1,0,1,0,3,21811 - Risco Moderado a Baixo de Inadimplência
29729,66,6666,0.289635518,0.139995758,5,0,0,0,0,0,0,1,0,1,29729 - Menor Risco de Inadimplência
5383,66,7353,0.21430514,0.122629246,5,0,0,0,0,0,0,1,0,1,5383 - Menor Risco de Inadimplência
35872,66,3100,0.376330216,0.050348252,5,0,0,0,1,0,0,1,0,2,35872 - Risco Moderado a Baixo de Inadimplência
22864,66,5400,14.0,0.012546086,5,0,0,0,0,0,0,1,0,1,22864 - Menor Risco de Inadimplência
12760,66,5400,1807.0,0.175072206,5,0,0,0,0,0,0,1,0,1,12760 - Menor Risco de Inadimplência
29665,66,11613,0.022558981,0.123200517,5,0,0,0,0,0,0,1,0,1,29665 - Menor Risco de Inadimplência
14792,66,14350,0.14291687,0.918010249,5,0,0,0,0,0,1,1,0,2,14792 - Risco Moderado a Baixo de Inadimplência
29855,66,2000,0.291354323,0.145916656,5,2,0,0,1,0,0,1,0,2,29855 - Risco Moderado a Baixo de Inadimplência
30525,66,10133,0.078251431,1.060904337,5,1,0,0,0,0,1,1,1,3,30525 - Risco Moderado a Baixo de Inadimplência
14285,66,5400,13.0,0.02431634,5,0,0,0,0,0,0,1,0,1,14285 - Menor Risco de Inadimplência
22237,66,5400,293.0,0.266176376,5,0,0,0,0,0,0,1,0,1,22237 - Menor Risco de Inadimplência
6504,66,5400,1778.0,0.045803352,5,0,0,0,0,0,0,1,0,1,6504 - Menor Risco de Inadimplência
28605,66,3000,0.018993669,0.029068633,5,0,0,0,1,0,0,1,0,2,28605 - Risco Moderado a Baixo de Inadimplência
16188,66,1000,0.024975025,0.0359976,5,0,0,0,1,0,0,1,0,2,16188 - Risco Moderado a Baixo de Inadimplência
24213,66,5400,2868.0,0.152227472,5,0,0,0,0,0,0,1,0,1,24213 - Menor Risco de Inadimplência
30370,66,2166,0.019843101,0.242959507,5,0,0,0,1,0,0,1,0,2,30370 - Risco Moderado a Baixo de Inadimplência
7618,67,5400,3612.0,0.9999999,5,0,0,0,0,0,1,1,0,2,7618 - Risco Moderado a Baixo de Inadimplência
21870,67,12083,0.006372062,0.061346067,5,0,0,0,0,0,0,1,0,1,21870 - Menor Risco de Inadimplência
9576,67,3869,0.005426357,0.021147946,5,0,0,0,1,0,0,1,0,2,9576 - Risco Moderado a Baixo de Inadimplência
33838,67,5400,56.0,0.035621521,5,0,0,0,0,0,0,1,0,1,33838 - Menor Risco de Inadimplência
33643,67,5400,0.0,0.0,5,0,0,0,0,0,0,1,0,1,33643 - Menor Risco de Inadimplência
23454,67,3833,0.017214397,0.026069464,5,0,0,0,1,0,0,1,0,2,23454 - Risco Moderado a Baixo de Inadimplência
7022,67,5400,1754.0,0.046508892,5,0,0,0,0,0,0,1,0,1,7022 - Menor Risco de Inadimplência
1872,67,4574,0.317595628,0.163683791,5,0,0,0,1,0,0,1,0,2,1872 - Risco Moderado a Baixo de Inadimplência
13637,67,4508,0.153249057,0.00460177,5,0,0,0,1,0,0,1,0,2,13637 - Risco Moderado a Baixo de Inadimplência
33793,67,3055,0.345222513,0.017592624,5,0,0,0,1,0,0,1,0,2,33793 - Risco Moderado a Baixo de Inadimplência
24057,67,5000,0.021395721,0.070317653,5,0,0,0,1,0,0,1,0,2,24057 - Risco Moderado a Baixo de Inadimplência
1081,67,9300,0.000967638,0.006992412,5,0,0,0,0,0,0,1,0,1,1081 - Menor Risco de Inadimplência
25703,67,2500,0.404238305,0.042443097,5,0,0,0,1,0,0,1,0,2,25703 - Risco Moderado a Baixo de Inadimplência
26118,67,5400,2.0,0.002401237,5,0,0,0,0,1,0,1,0,2,26118 - Risco Moderado a Baixo de Inadimplência
8359,67,2666,0.738282715,0.056931769,5,0,0,0,1,1,0,1,0,3,8359 - Risco Moderado a Baixo de Inadimplência
5435,67,4992,0.298217505,0.013570782,5,0,0,0,1,0,0,1,0,2,5435 - Risco Moderado a Baixo de Inadimplência
10524,67,7236,0.01727235,0.078872817,5,0,0,0,0,0,0,1,0,1,10524 - Menor Risco de Inadimplência
14785,67,3800,0.191528545,0.145973459,5,0,0,0,1,0,0,1,0,2,14785 - Risco Moderado a Baixo de Inadimplência
7611,67,5400,1429.0,0.14560518,5,0,0,0,0,0,0,1,0,1,7611 - Menor Risco de Inadimplência
23064,67,20800,0.003701745,0.057476396,5,1,0,0,0,0,0,1,1,2,23064 - Risco Moderado a Baixo de Inadimplência
27666,67,3425,0.107122008,0.0,5,0,0,0,1,0,0,1,0,2,27666 - Risco Moderado a Baixo de Inadimplência
14565,67,4500,0.49255721,0.085179981,5,0,0,0,1,1,0,1,0,3,14565 - Risco Moderado a Baixo de Inadimplência
26407,67,4500,0.247722728,0.348910073,5,0,0,0,1,0,0,1,0,2,26407 - Risco Moderado a Baixo de Inadimplência
15630,67,6250,0.050551912,0.012317902,5,0,0,0,0,0,0,1,0,1,15630 - Menor Risco de Inadimplência
16966,67,5400,1690.0,0.209278474,5,0,0,0,0,0,0,1,0,1,16966 - Menor Risco de Inadimplência
13207,67,5300,0.086398793,0.9999999,5,0,0,0,1,0,1,1,0,3,13207 - Risco Moderado a Baixo de Inadimplência
11930,67,4914,0.173550356,0.002142796,5,0,0,0,1,0,0,1,0,2,11930 - Risco Moderado a Baixo de Inadimplência
26069,67,5400,2071.0,0.098880812,5,0,0,0,0,0,0,1,0,1,26069 - Menor Risco de Inadimplência
11333,67,1400,0.043540328,0.025804136,5,0,0,0,1,0,0,1,0,2,11333 - Risco Moderado a Baixo de Inadimplência
30842,67,8800,0.178843313,0.9481725,5,0,0,0,0,0,1,1,0,2,30842 - Risco Moderado a Baixo de Inadimplência
1321,67,5000,0.25574885,0.023728447,5,0,0,0,1,0,0,1,0,2,1321 - Risco Moderado a Baixo de Inadimplência
35764,67,5400,2361.0,0.043522851,5,0,0,0,0,0,0,1,0,1,35764 - Menor Risco de Inadimplência
16505,67,5400,2938.0,0.02805554,5,0,0,0,0,0,0,1,0,1,16505 - Menor Risco de Inadimplência
5266,67,5400,2540.0,0.099350046,5,0,0,0,0,0,0,1,0,1,5266 - Menor Risco de Inadimplência
26060,67,5400,68.0,0.036358807,5,0,0,0,0,0,0,1,0,1,26060 - Menor Risco de Inadimplência
35666,67,6128,0.01174743,0.056354069,5,0,0,0,0,0,0,1,0,1,35666 - Menor Risco de Inadimplência
25804,67,5400,68.0,0.036015424,5,0,0,0,0,0,0,1,0,1,25804 - Menor Risco de Inadimplência
35451,67,6215,0.432593308,1.074949464,5,1,1,0,0,0,1,1,1,3,35451 - Risco Moderado a Baixo de Inadimplência
18794,67,6667,0.291391722,0.0,5,0,0,0,0,0,0,1,0,1,18794 - Menor Risco de Inadimplência
12111,67,14100,0.197290972,0.04929064,5,0,0,0,0,0,0,1,0,1,12111 - Menor Risco de Inadimplência
29652,67,5400,626.0,1454.0,5,0,0,0,0,0,1,1,0,2,29652 - Risco Moderado a Baixo de Inadimplência
27581,67,4060,0.39103669,0.0,5,0,0,0,1,0,0,1,0,2,27581 - Risco Moderado a Baixo de Inadimplência
17838,67,5400,1124.0,0.030839383,5,0,0,0,0,0,0,1,0,1,17838 - Menor Risco de Inadimplência
2668,67,5400,4368.0,0.383478401,5,0,0,0,0,0,0,1,0,1,2668 - Menor Risco de Inadimplência
13735,67,4054,0.081134402,0.914834066,5,0,0,0,1,0,1,1,0,3,13735 - Risco Moderado a Baixo de Inadimplência
19726,67,5400,1613.0,0.00605649,5,0,0,0,0,0,0,1,0,1,19726 - Menor Risco de Inadimplência
608,67,4583,0.640924956,0.085706913,5,0,0,0,1,1,0,1,0,3,608 - Risco Moderado a Baixo de Inadimplência
1199,67,6000,0.000999833,0.003242852,5,0,0,0,0,0,0,1,0,1,1199 - Menor Risco de Inadimplência
25595,68,5400,14.0,0.041909399,5,0,0,0,0,0,0,1,0,1,25595 - Menor Risco de Inadimplência
29226,68,5400,3496.0,0.9999999,5,0,0,0,0,0,1,1,0,2,29226 - Risco Moderado a Baixo de Inadimplência
31101,68,5400,684.0,0.0,5,0,0,0,0,0,0,1,0,1,31101 - Menor Risco de Inadimplência
8336,68,1809,0.201657459,0.053236691,5,0,0,0,1,0,0,1,0,2,8336 - Risco Moderado a Baixo de Inadimplência
4660,68,4500,0.00466563,0.008163667,5,0,0,0,1,0,0,1,0,2,4660 - Risco Moderado a Baixo de Inadimplência
12081,68,9735,0.277321282,0.495861201,5,0,0,0,0,0,0,1,0,1,12081 - Menor Risco de Inadimplência
27748,68,5400,0.0,0.0,5,0,0,0,0,0,0,1,0,1,27748 - Menor Risco de Inadimplência
19633,68,7000,0.192972433,0.653423105,5,0,0,0,0,0,0,1,0,1,19633 - Menor Risco de Inadimplência
20158,68,5555,0.434485241,0.314108336,5,0,0,0,0,0,0,1,0,1,20158 - Menor Risco de Inadimplência
1933,68,5555,0.036717063,0.044102003,5,0,0,0,0,0,0,1,0,1,1933 - Menor Risco de Inadimplência
25094,68,5400,5300.0,0.044974652,5,0,0,0,0,0,0,1,0,1,25094 - Menor Risco de Inadimplência
19440,68,5400,1176.0,0.081220223,5,0,0,0,0,0,0,1,0,1,19440 - Menor Risco de Inadimplência
25991,68,5150,0.269268103,0.573738794,5,0,0,0,1,0,0,1,0,2,25991 - Risco Moderado a Baixo de Inadimplência
3820,68,1300,0.269023828,0.0,5,0,0,0,1,0,0,1,0,2,3820 - Risco Moderado a Baixo de Inadimplência
20510,68,5158,0.138205079,0.073248295,5,0,0,0,1,0,0,1,0,2,20510 - Risco Moderado a Baixo de Inadimplência
22478,68,5400,125.0,0.02687332,5,0,0,0,0,0,0,1,0,1,22478 - Menor Risco de Inadimplência
33746,68,3022,0.375454846,0.0,5,0,0,0,1,0,0,1,0,2,33746 - Risco Moderado a Baixo de Inadimplência
3831,68,5000,0.580683863,0.9999999,5,0,0,0,1,1,1,1,0,4,3831 - Maior Risco de Inadimplência
22400,68,5400,35.0,0.049557671,5,0,0,0,0,0,0,1,0,1,22400 - Menor Risco de Inadimplência
32356,68,5400,0.0,0.0,5,0,0,0,0,0,0,1,0,1,32356 - Menor Risco de Inadimplência
5564,68,7670,0.258636423,0.0,5,0,0,0,0,0,0,1,0,1,5564 - Menor Risco de Inadimplência
15671,68,11083,0.047816673,0.003036812,5,0,0,0,0,0,0,1,0,1,15671 - Menor Risco de Inadimplência
28864,68,400,0.057356608,0.0,5,0,0,0,1,0,0,1,0,2,28864 - Risco Moderado a Baixo de Inadimplência
19162,68,12500,0.409167267,0.763176689,5,1,0,0,0,0,1,1,1,3,19162 - Risco Moderado a Baixo de Inadimplência
1203,68,6900,0.056078829,0.209197592,5,0,0,0,0,0,0,1,0,1,1203 - Menor Risco de Inadimplência
15539,68,5400,1422.0,0.028901734,5,0,0,0,0,0,0,1,0,1,15539 - Menor Risco de Inadimplência
35516,68,9053,0.524298653,0.854836767,5,0,0,0,0,1,1,1,0,3,35516 - Risco Moderado a Baixo de Inadimplência
22488,68,5400,2115.0,0.05649622,5,0,0,0,0,0,0,1,0,1,22488 - Menor Risco de Inadimplência
8993,68,3000,0.407530823,0.0,5,0,0,0,1,0,0,1,0,2,8993 - Risco Moderado a Baixo de Inadimplência
16738,68,5400,16.0,0.012637681,5,0,0,0,0,0,0,1,0,1,16738 - Menor Risco de Inadimplência
32946,68,1972,0.056259503,0.053270398,5,0,0,0,1,0,0,1,0,2,32946 - Risco Moderado a Baixo de Inadimplência
25625,68,5400,967.0,0.051237716,5,0,0,0,0,0,0,1,0,1,25625 - Menor Risco de Inadimplência
32044,68,7100,0.0,0.0,5,0,0,0,0,0,0,1,0,1,32044 - Menor Risco de Inadimplência
13583,68,8434,0.235328986,0.198709208,5,0,0,0,0,0,0,1,0,1,13583 - Menor Risco de Inadimplência
12061,68,5400,1118.0,0.9999999,5,0,0,0,0,0,1,1,0,2,12061 - Risco Moderado a Baixo de Inadimplência
221,68,3500,0.274207369,0.063018372,5,0,0,0,1,0,0,1,0,2,221 - Risco Moderado a Baixo de Inadimplência
21775,68,8000,0.262342207,0.62312988,5,0,0,0,0,0,0,1,0,1,21775 - Menor Risco de Inadimplência
1504,68,5400,1912.0,0.012776989,5,0,0,0,0,0,0,1,0,1,1504 - Menor Risco de Inadimplência
28879,68,5400,1203.0,0.670081093,5,0,0,0,0,0,1,1,0,2,28879 - Risco Moderado a Baixo de Inadimplência
11471,68,8333,0.303575714,0.9999999,5,0,0,0,0,0,1,1,0,2,11471 - Risco Moderado a Baixo de Inadimplência
14426,68,5300,0.201848708,0.684376305,5,0,0,0,1,0,1,1,0,3,14426 - Risco Moderado a Baixo de Inadimplência
9642,68,5400,342.0,0.721196971,5,1,0,0,0,0,1,1,1,3,9642 - Risco Moderado a Baixo de Inadimplência
23790,68,3500,0.059982862,0.109701411,5,0,0,0,1,0,0,1,0,2,23790 - Risco Moderado a Baixo de Inadimplência
17040,68,2200,0.016356202,0.547452547,5,0,0,0,1,0,0,1,0,2,17040 - Risco Moderado a Baixo de Inadimplência
26257,68,10000,0.301269873,0.008943948,5,0,0,0,0,0,0,1,0,1,26257 - Menor Risco de Inadimplência
31115,68,5400,212.0,0.101401534,5,0,0,0,0,0,0,1,0,1,31115 - Menor Risco de Inadimplência
21681,68,4616,0.268789257,0.016085208,5,0,0,0,1,0,0,1,0,2,21681 - Risco Moderado a Baixo de Inadimplência
